Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6QgjcU0zLnzq5OrUoSZ3OK,"4kI8Ie27vjvonwaB2ePh8T","Feel It Still","Woodstock","Portugal. The Man",2017-06-16,163253,79,spotify:user:,2018-12-04T05:02:00Z,"indie rock,modern alternative rock,modern rock,rock",0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4
77UjLW8j5UAGAGVGhR5oUK,"1Xyo4u8uXC1ZmMpatF05PJ,2YZyLoL8N0Wb9xBt1NhZWg","Pray For Me (with Kendrick Lamar)","Black Panther The Album Music From And Inspired By","The Weeknd,Kendrick Lamar",2018-02-09,211440,71,spotify:user:,2018-12-04T05:02:00Z,"canadian contemporary r&b,canadian pop,pop,conscious hip hop,hip hop,rap,west coast rap",0.735,0.677,2,-4.979,1,0.093,0.0762,0.0000217,0.111,0.188,100.584,4
6n4U3TlzUGhdSFbUUhTvLP,"6oMuImdp5ZcFhWP0ESe6mG,3TVXtAsR1Inumwj472S9r4","Walk It Talk It","Culture II","Migos,Drake",2018-01-26,276147,78,spotify:user:,2018-12-04T05:02:00Z,"atl hip hop,hip hop,pop rap,rap,trap,canadian hip hop,canadian pop,toronto rap",0.907,0.633,2,-5.145,1,0.184,0.0876,0.0000026,0.106,0.395,145.914,4
5k38wzpLb15YgncyWdTZE4,"02kJSzxNuaWGqwubyUba0Z,26VFTg2z8YR0cCuwLzESi2","Him & I (with Halsey)","The Beautiful & Damned","G-Eazy,Halsey",2017-12-15,268866,77,spotify:user:,2018-12-04T05:02:00Z,"hip hop,indie pop rap,oakland hip hop,pop,pop rap,rap,dance pop,electropop,etherpop,indie poptimism",0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,4
32lItqlMi4LBhb4k0BaSaC,"246dkjvS1zLTtiykXe5h60","Candy Paint","beerbongs & bentleys","Post Malone",2018-04-27,227533,77,spotify:user:,2018-12-04T05:02:00Z,"dfw rap,melodic rap,rap",0.664,0.667,4,-5.941,1,0.154,0.64,0.00000122,0.0753,0.381,180.064,4
3a1lNhkSLSkpJE4MSHpDu9,"246dkjvS1zLTtiykXe5h60,0VRj0yCOv2FXJNP47XQnx5","Congratulations","Stoney (Deluxe)","Post Malone,Quavo",2016-12-09,220293,83,spotify:user:,2018-12-04T05:02:00Z,"dfw rap,melodic rap,rap,atl hip hop,hip hop,pop rap,southern hip hop,trap",0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,4
4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,70,spotify:user:,2018-12-04T05:02:00Z,"dance pop,latin,latin pop,mexican pop,pop,reggaeton,pop rap,post-teen pop,latin hip hop,reggaeton flow,trap latino",0.792,0.895,1,-3.112,0,0.0589,0.165,0,0.0501,0.794,94.968,4
6Za3190Sbw39BBC77WSS1C,"1GDbiv3spRmZ1XdM1jQbT7,1i8SpTcr7yvPOmcqrbnVXY","Criminal","Criminal","Natti Natasha,Ozuna",2017-09-01,232549,76,spotify:user:,2018-12-04T05:02:00Z,"latin,latin pop,rap latina,reggaeton,trap latino,puerto rican pop",0.814,0.813,2,-3.023,0,0.0561,0.03,0.0000933,0.255,0.839,79.997,4
1ZAyjvIk9YiD76yYy0TEG6,"1pPmIToKXyGdsCF6LmqLmI","Plug Walk","The World Is Yours","Rich The Kid",2018-03-30,175229,76,spotify:user:,2018-12-04T05:02:00Z,"atl hip hop,hip hop,melodic rap,plugg,pop rap,rap,southern hip hop,trap",0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,4
0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny","lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,89,spotify:user:,2018-12-04T05:02:00Z,"art pop,electropop,pop,pop r&b",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
