Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4obMuJXFa9APNiFtlQHFBh,"00OLN5o0Ba1W6KkjRi5jWd,5P4P6G0pubLi65R3zRnSCf","Tokyo","Tokyo","Dwin,Kush Kush",2020-11-13,132890,66,spotify:user:sattersnap11,2021-12-30T13:53:15Z,"lithuanian edm,lithuanian electronic,german dance",0.73,0.91,7,-5.509,1,0.191,0.109,0.144,0.0509,0.3,128.053,4
6OaHvJY8B6hZf5onw9DkNy,"2YHPVKeJcX02OyeNneU5v3","Macho!","Macho!","XANAKIN SKYWOK",2019-12-15,109898,62,spotify:user:sattersnap11,2021-12-30T13:53:39Z,"aesthetic rap,meme rap",0.829,0.317,1,-13.95,1,0.273,0.0878,0.0157,0.31,0.178,105.027,4
0xoUDiOLXqp9qB3S9FkvUI,"0LX2VNf5w4iOHW1yyIqb74,0WDJa0qnagyOnMaiD26wht,2zNZ34akT59w1oQQ7T50yf,5CkZIA3WpaEFxp0wSjMzRI,0kh9Gvy9lGZsq84x7I37DC","Delfin","Kwiat polskiej młodzieży","Bedoes,Kubi Producent,Koldi,Young Multi,Beteo",2018-11-30,336866,56,spotify:user:sattersnap11,2021-12-30T13:54:30Z,"polish hip hop,polish trap",0.787,0.792,1,-7.187,1,0.327,0.309,0,0.138,0.507,160.03,4
4Z1fbYp0HuxLBje4MOZcSD,"3WrFJ7ztbogyGnTHbHJFl2","Twist And Shout - Remastered","Please Please Me (Remastered)","The Beatles",1963-03-22,155226,0,spotify:user:sattersnap11,2021-12-30T13:55:00Z,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.482,0.849,2,-9.198,1,0.0452,0.641,0.00000774,0.0414,0.937,124.631,4
00b7dKmT6YYdPJff9fsF0g,"3wHQD9DfdVFOjJpm2JRbMP","Wild Wild West","Wild Wild West / Ruby Rain","Wild Motherfuckers",2013-09-16,312000,0,spotify:user:sattersnap11,2021-12-30T13:56:07Z,"classic hardstyle",0.557,0.942,2,-4.73,1,0.128,0.014,0.00073,0.0533,0.263,149.967,4
4TACckbF3m5foOajUO8KFl,"7FSj8kD4474FKP2gYjZPos","Bochka, Bass, Kolbaser","Bochka, Bass, Kolbaser","XS Project",2016-07-21,215353,54,spotify:user:sattersnap11,2021-12-30T13:56:59Z,"hard bass,russian rave",0.827,0.993,2,-4.259,0,0.139,0.00115,0.0824,0.0578,0.536,145.012,4
28j5EBzVshiNNPXeo2E4XH,"20UYCAvAHJ1WqrCElptD7O","Death from Above","Death from Above","Kotori",2021-06-11,221250,30,spotify:user:sattersnap11,2021-12-30T13:57:46Z,"gaming dubstep",0.481,0.983,3,-2.062,0,0.331,0.00334,0.00282,0.129,0.0732,160.022,4
1GXdZGRqsc5l2TnbgFGJWJ,"1aQbGaag8KEI8kKtY37UQU,0fL3nn53Jlg7RK0cuciX6n","Culture Lives Matter","Culture Lives Matter","Maissouille,Lem-X",2021-08-23,222315,30,spotify:user:sattersnap11,2021-12-30T13:58:13Z,"frenchcore,hardcore techno,tekno,uptempo hardcore",0.36,0.99,7,-3.253,1,0.325,0.00426,0.00741,0.38,0.168,100.327,4
6KzkqZqhUBEsWYJJa2aBOd,"2aM5jpQ0WTcQDeHsil8Ihz","The Weekend - Radio Edit","Analog Is On","Michael Gray",2007-06-01,192173,68,spotify:user:sattersnap11,2021-12-30T14:00:04Z,"disco house,vocal house",0.686,0.832,4,-5.673,0,0.0725,0.000321,0.127,0.583,0.884,127.023,4
5eNnuKhQMh9jieIYzWutgR,"2ZhtjVhvHyJ97zm7BnpY3k","King Bruce Lee Karate Mistrz","Franek Kimono","Franek Kimono",2008-06-12,222800,48,spotify:user:sattersnap11,2021-12-30T14:06:27Z,"classic polish pop,polish synthpop",0.83,0.703,10,-5.776,0,0.0646,0.0454,0,0.0758,0.893,126.5,4
32IErAbP0G4WcnpqHpMd35,"1IIrmj7nKJuaYXi47RZKGz","Harnaś ice tea","Harnaś ice tea","Gawryle",2021-10-22,176350,76,spotify:user:sattersnap11,2021-12-30T14:10:56Z,"",0.812,0.71,7,-4.022,0,0.0572,0.584,0,0.0611,0.963,115.04,4
4BY4V1T0RJK1HmD2Q0ClyK,"053q0ukIDRgzwTr4vNSwab","Oblivion","Visions","Grimes",2012-03-12,251266,70,spotify:user:sattersnap11,2021-12-30T14:14:02Z,"art pop,canadian electropop,chillwave,dance pop,electropop,grave wave,indietronica,metropopolis,pop",0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,4
5Vh4cFonbm0XdIyJIyrlPO,"7kzqfJaU9Ci3UaIQvWtwPm","Explosion","Always in Trance","Kalwi & Remi",2006-01-01,248972,57,spotify:user:sattersnap11,2021-12-30T14:15:12Z,"",0.605,0.882,9,-3.028,0,0.029,0.0000313,0.614,0.135,0.418,140.026,4
6HjtZWIo0bh0KLD8Tq4ujR,"37DdwREpvvQHmGLFEZ4h0Q","DotA - Radio Edit","LOL (2008 yellow bonus version/no videos_France)","Basshunter",2006,200560,59,spotify:user:sattersnap11,2021-12-30T14:17:37Z,"bubblegum dance,dance pop,eurodance,europop",0.46,0.962,0,-6.447,1,0.112,0.0084,0.00199,0.186,0.532,140.047,4
