Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4saklk6nie3yiGePpBwUoc,"3Nrfpe0tUJi4K4DXYWgMUX","Dynamite","BE","BTS",2020-11-20,199053,77,spotify:user:,2021-12-01T13:46:00Z,"k-pop,k-pop boy group",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
2JPLbjOn0wPCngEot2STUS,"4q3ewBCX7sLwd24euuV69X","Yonaguni","Yonaguni","Bad Bunny",2021-06-04,206710,94,spotify:user:,2021-12-01T13:46:00Z,"latin,reggaeton,trap latino",0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,4
6UelLqGlWMcVH1E5c4H7lY,"6KImCVD70vtIoJWnq6nGn3","Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,90,spotify:user:,2021-12-01T13:46:00Z,"pop",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
4cG7HUWYHBV6R6tHn1gxrl,"7i9j813KFoSBMldGqlh2Z1,1gALaWbNDnwS2ECV09sn2A,4L2dV3zY7RmkeiNO035Fi0,3Edve4VIATi0OZngclQlkN","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]","Riton,Nightcrawlers,Mufasa & Hypeman,Dopamine",2021-01-15,169153,88,spotify:user:,2021-12-01T13:46:00Z,"dance pop,edm,house,pop dance,tropical house,uk dance,disco house,hip house",0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
6tDDoYIxWvMLTdKpjFkc1B,"1U1el3k54VvEUzo3ybLPlM","telepatía","Sin Miedo (del Amor y Otros Demonios) ∞","Kali Uchis",2020-12-04,160191,87,spotify:user:,2021-12-01T13:46:00Z,"colombian pop,pop,r&b",0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,4
27OeeYzk6klgBh83TSvGMA,"2tIP7SsRs7vjIcLrU85W8J","WITHOUT YOU","F*CK LOVE (SAVAGE)","The Kid LAROI",2020-11-06,161384,86,spotify:user:,2021-12-01T13:46:00Z,"australian hip hop",0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,4
3FAJ6O0NOHQV8Mc5Ri6ENp,"4fxd5Ee7UefO4CUXgwJ7IP","Heartbreak Anniversary","TAKE TIME","Giveon",2020-03-27,198370,87,spotify:user:,2021-12-01T13:46:00Z,"pop,r&b",0.449,0.465,0,-8.964,1,0.0791,0.524,0.00000102,0.303,0.543,89.087,3
5CZ40GBx1sQ9agT82CLQCT,"1McMsnEElThX1knmY4oliG","traitor","SOUR","Olivia Rodrigo",2021-05-21,229226,92,spotify:user:,2021-12-01T13:46:00Z,"pop",0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4
2B4GHvToeLTOBB4QLzW3Ni,"329e4yvIujISKGKz1BZZbO","Pepas","La 167","Farruko",2021-10-01,287120,86,spotify:user:,2021-12-01T13:46:00Z,"latin,reggaeton,trap latino",0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4
35mvY5S1H3J2QZyna3TFe0,"66CXWjxzNUsdJxJ2JdwvnR","positions","Positions","Ariana Grande",2020-10-30,172324,88,spotify:user:,2021-12-01T13:46:00Z,"dance pop,pop",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,4
7qEHsqek33rTcFNT9PFqLf,"4GNC7GD6oZMSxPGyXy4MNB","Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,88,spotify:user:,2021-12-01T13:46:00Z,"pop,uk pop",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
1xK1Gg9SxG8fy2Ya373oqb,"7iK8PXO48WeuP03g8YR51W,2LmcxBak1alK1bf7d1beTr","Bandido","Bandido","Myke Towers,Juhn",2020-12-10,232853,82,spotify:user:,2021-12-01T13:46:00Z,"reggaeton,trap latino,latin,reggaeton flow",0.713,0.617,8,-4.637,1,0.0887,0.122,0,0.0962,0.682,168.021,4
4pt5fDVTg5GhEvEtlz9dKk,"0lAWpj5szCSwM4rUMHYmrr","I WANNA BE YOUR SLAVE","Teatro d'ira - Vol. I","Måneskin",2021-03-19,173346,89,spotify:user:,2021-12-01T13:46:00Z,"indie rock italiano,italian pop",0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,4
18vXApRmJSgQ6wG2ll9AOg,"6AgTAQt8XS6jRWi4sX7w49","RAPSTAR","Hall of Fame","Polo G",2021-06-11,165925,81,spotify:user:,2021-12-01T13:46:00Z,"chicago rap",0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4
2XIc1pqjXV3Cr2BQUGNBck,"4q3ewBCX7sLwd24euuV69X,7ltDVBr6mKbRvohxheJ9h1","LA NOCHE DE ANOCHE","EL ÚLTIMO TOUR DEL MUNDO","Bad Bunny,ROSALÍA",2020-11-27,203200,86,spotify:user:,2021-12-01T13:46:00Z,"latin,reggaeton,trap latino,r&b en espanol",0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,4
60ynsPSSKe6O3sfwRnIBRf,"5cj0lLjcoR7YOSnhnX0Po5","Streets","Hot Pink","Doja Cat",2019-11-07,226986,87,spotify:user:,2021-12-01T13:46:00Z,"dance pop,pop",0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4
2QjOHCTQ1Jl3zawyYOpxh6,"77SW9BnxLY8rJ0RciFqkHh","Sweater Weather","I Love You.","The Neighbourhood",2013-04-19,240400,92,spotify:user:,2021-12-01T13:46:00Z,"modern alternative rock,modern rock,pop",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
7Bk0uXKk1uPT0XuQbpFzvs,"0n6sKrG0xKAf8xmdqeNGke,3E6xrwgnVfYCrCs0ePERDz,0EFisYRi20PTADoJrifHrz","Fiel","Los Legendarios 001","Los Legendarios,Wisin,Jhay Cortez",2021-02-04,261665,83,spotify:user:,2021-12-01T13:46:00Z,"reggaeton,reggaeton flow,trap latino,latin,latin hip hop",0.849,0.701,6,-4.407,0,0.06,0.407,0,0.112,0.505,98.005,4
3Vi5XqYrmQgOYBajMWSvCi,"5cj0lLjcoR7YOSnhnX0Po5","Need to Know","Planet Her","Doja Cat",2021-06-25,210560,93,spotify:user:,2021-12-01T13:46:00Z,"dance pop,pop",0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
3PfIrDoz19wz7qK7tYeu62,"6M2wZ9GZgrQXHCFfjv46we","Don't Start Now","Future Nostalgia","Dua Lipa",2020-03-27,183290,84,spotify:user:,2021-12-01T13:46:00Z,"dance pop,pop,uk pop",0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,4
7hxHWCCAIIxFLCzvDgnQHX,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Lemonade (feat. Gunna, Don Toliver & NAV)","B4 The Storm","Internet Money,Gunna,Don Toliver,NAV",2020-08-28,195428,81,spotify:user:,2021-12-01T13:46:00Z,"rap,trap,atl hip hop,melodic rap,pop,canadian hip hop,canadian trap,hip hop,toronto rap",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,4
6Uj1ctrBOjOas8xZXGqKk4,"5cj0lLjcoR7YOSnhnX0Po5","Woman","Planet Her","Doja Cat",2021-06-25,172626,95,spotify:user:,2021-12-01T13:46:00Z,"dance pop,pop",0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
1J14CdDAvBTE1AJYUOwl6C,"3klZnJvYGIbWritVwQD434","Arcade","Small Town Boy (Track By Track)","Duncan Laurence",2020-11-12,185146,78,spotify:user:,2021-12-01T13:46:00Z,"dutch pop",0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,3
3YJJjQPAbDT7mGpX3WtQ9A,"7tYKF4w9nC0nq9CsPZTHyP","Good Days","Good Days","SZA",2020-12-25,279204,86,spotify:user:,2021-12-01T13:46:00Z,"pop,r&b,rap",0.436,0.655,1,-8.37,0,0.0583,0.499,0.0000081,0.688,0.412,121.002,4
6D2TCm4nf5nxAcdGJ7w3QP,"1vyhD5VmyZ7KMfW5gqLgo5,1DxLCyH42yaHKGK3cl5bvG","Qué Más Pues?","JOSE","J Balvin,Maria Becerra",2021-09-10,217360,80,spotify:user:,2021-12-01T13:46:00Z,"latin,reggaeton,reggaeton colombiano,trap latino,pop argentino",0.903,0.817,8,-3.972,1,0.095,0.0272,0.000311,0.242,0.732,102.014,4
6cx06DFPPHchuUAcTxznu9,"6DgP9otnZw5z6daOntINxp,7uMh23xWiuR7zsNkuNcm2G","Head & Heart (feat. MNEK)","Head & Heart (feat. MNEK)","Joel Corry,MNEK",2020-07-03,166028,86,spotify:user:,2021-12-01T13:46:00Z,"dance pop,pop,pop dance,tropical house,uk dance,uk contemporary r&b",0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,4
6Im9k8u9iIzKMrmV7BWtlF,"66CXWjxzNUsdJxJ2JdwvnR","34+35","Positions","Ariana Grande",2020-10-30,173710,85,spotify:user:,2021-12-01T13:46:00Z,"dance pop,pop",0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,4
45bE4HXI0AwGZXfZtMp8JR,"45dkTj5sMRSjrmBSBeiHym","you broke me first","you broke me first","Tate McRae",2020-04-17,169265,88,spotify:user:,2021-12-01T13:46:00Z,"alt z,dance pop,pop,post-teen pop",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
2rCbl9naJYhaxjLsfx88uM,"07YUOmWljBTXwIseAUd9TW,7iK8PXO48WeuP03g8YR51W","Pareja Del Año","Pareja Del Año","Sebastian Yatra,Myke Towers",2021-04-16,195053,87,spotify:user:,2021-12-01T13:46:00Z,"colombian pop,latin,reggaeton colombiano,reggaeton,trap latino",0.715,0.622,4,-5.102,0,0.046,0.163,0,0.0948,0.808,80.015,4
