Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
151GbWJcajt35sN4T309vF,"4nXezpatStChCEWVvYLjd5,67pwWZtcg7U2P2keoeC9jW","Nik & Jay (feat. Benjamin Hav)","1991","TopGunn,Benjamin Hav",2019-04-26,174080,50,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.879,0.489,9,-8.271,0,0.217,0.286,0,0.11,0.423,94.939,4
7iNiRaxUOvd4seviLprqeb,"2d7AMvzFwh5wUTuqQl3BAE","X","X","KESI",2019-01-11,181690,44,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.756,0.596,0,-5.473,0,0.0359,0.13,0,0.216,0.683,102.005,4
1DFD5Fotzgn6yYXkYsKiGs,"0xRXCcSX89eobfrshSVdyu,2nm38smINjms1LtczR0Cei","Piece Of Your Heart","Piece Of Your Heart","MEDUZA,Goodboys",2019-02-01,152913,79,spotify:user:,2019-12-03T07:08:09Z,"edm,pop,pop dance,pop house,tropical house,uk dance",0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4
6ocbgoVGwYJhOv1GgI9NsF,"66CXWjxzNUsdJxJ2JdwvnR","7 rings","thank u, next","Ariana Grande",2019-02-08,178626,86,spotify:user:,2019-12-03T07:08:09Z,"dance pop,pop",0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,4
4evmHXcjt3bTUHD1cvny97,"6eUKZXaKkcviH0Ku9w2n3V,6LuN9FCkKOj5PcnpouEgny","Beautiful People (feat. Khalid)","Beautiful People (feat. Khalid)","Ed Sheeran,Khalid",2019-06-28,197866,79,spotify:user:,2019-12-03T07:08:09Z,"pop,uk pop,pop r&b",0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,4
59iEMlCecSDtur0rlSOmvX,"1YwMnnHvnG64fJxYSVwmN6,2KbikmQKGiUPR2ARs1h0sq","All In","All In","Branco,Gilli",2019-04-12,168282,48,spotify:user:,2019-12-03T07:08:09Z,"danish pop,danish hip hop",0.805,0.637,5,-5.501,0,0.0472,0.0972,0,0.0716,0.321,99.983,4
6Qs4SXO9dwPj5GKvVOv8Ki,"2wY79sveU1sp5g7SokKOiI,2cWZOOzeOm4WmBJRnD5R7I","Dancing With A Stranger (with Normani)","Dancing With A Stranger (with Normani)","Sam Smith,Normani",2019-01-11,171029,79,spotify:user:,2019-12-03T07:08:09Z,"dance pop,pop,uk pop,post-teen pop,r&b,urban contemporary",0.741,0.52,8,-7.513,1,0.0656,0.45,0.00000197,0.222,0.347,102.998,4
0n2nEtLP3OzDdi12ziIekx,"1vCWHaC5f2uS3yhpwWbIA6,0id62QV2SZZfvBn9xpmuCl","SOS","SOS (feat. Aloe Blacc)","Avicii,Aloe Blacc",2019-04-10,157202,63,spotify:user:,2019-12-03T07:08:09Z,"dance pop,edm,pop,pop dance,pop soul,r&b",0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,4
5p7ujcrUXASCNwRaWNHR1C,"26VFTg2z8YR0cCuwLzESi2","Without Me","Without Me","Halsey",2018-10-04,201660,81,spotify:user:,2019-12-03T07:08:09Z,"dance pop,electropop,etherpop,indie poptimism,pop",0.752,0.488,6,-7.05,1,0.0705,0.297,0.00000911,0.0936,0.533,136.041,4
3EPXxR3ImUwfayaurPi3cm,"3QSQFmccmX81fWCUSPTS7y","Be Alright","Be Alright","Dean Lewis",2018-06-29,196373,82,spotify:user:,2019-12-03T07:08:09Z,"australian pop,pop,pop rock",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4
5WHTFyqSii0lmT9R21abT8,"1MIVXf74SZHmTIp4V4paH4","Don't Call Me Up","Ivy To Roses (Mixtape)","Mabel",2019-01-18,178480,80,spotify:user:,2019-12-03T07:08:09Z,"dance pop,edm,pop,pop dance,post-teen pop,tropical house,uk pop",0.674,0.881,9,-2.853,1,0.147,0.296,0.00000301,0.0793,0.234,98.994,4
3id2EVGKc3eFAMn9nFnB0r,"25u4wHJWxCA9vO0CzxAbK7","Love Someone","3 (The Purple Album)","Lukas Graham",2018-10-26,205440,63,spotify:user:,2019-12-03T07:08:09Z,"danish pop,pop,scandipop",0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,4
49vQclrdXkZXMJnD0VN3qZ,"2KbikmQKGiUPR2ARs1h0sq,1YwMnnHvnG64fJxYSVwmN6","Culo (feat. Branco)","Kiko","Gilli,Branco",2019-07-13,145871,52,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.9,0.66,8,-3.782,1,0.179,0.0238,0.00000115,0.109,0.584,92.013,4
2qxmye6gAegTMjLKEBoR3d,"5IH6FPUwQTxPSXurCrcIov","Let Me Down Slowly","Narrated For You","Alec Benjamin",2018-11-16,169353,85,spotify:user:,2019-12-03T07:08:09Z,"alt z,dream smp,electropop,pop",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4
4y3OI86AEP6PQoDE6olYhO,"7gOdHgIoIKoe4i9Tta6qdD","Sucker","Sucker","Jonas Brothers",2019-03-01,181040,4,spotify:user:,2019-12-03T07:08:09Z,"boy band,dance pop,pop,post-teen pop",0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,4
2kDVTfMiMP8ignU2hU2yCB,"2GmsPqiejcB4bPdxJpkCh6","Sig Mig","Sig Mig","Citybois",2019-02-08,194706,0,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.703,0.812,7,-4.744,1,0.245,0.177,0,0.228,0.626,92.037,4
6OuXYdo2VotwVcV9kEBqS9,"2KbikmQKGiUPR2ARs1h0sq","Kolde Nætter","Kolde Nætter","Gilli",2018-12-31,173790,43,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.746,0.541,10,-6.967,0,0.145,0.263,0.00000298,0.19,0.478,97.024,4
0VWTSWZVask2dSMShSphvM,"6aAQxKW3u9K01sGfdMm5DD","JUNGLE","JUNGLE","MellemFingaMuzik",2018-11-28,209265,50,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.793,0.551,6,-5.909,0,0.0795,0.322,0,0.186,0.572,142.066,4
4SSnFejRGlZikf02HLewEF,"6qqNVTkY8uBg9cP3Jd7DAH","bury a friend","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,193143,78,spotify:user:,2019-12-03T07:08:09Z,"art pop,electropop,pop",0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4
43zdsphuZLzwA9k4DJhU0I,"6qqNVTkY8uBg9cP3Jd7DAH","when the party's over","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,196077,84,spotify:user:,2019-12-03T07:08:09Z,"art pop,electropop,pop",0.367,0.111,4,-14.084,1,0.0972,0.978,0.0000397,0.0897,0.198,82.642,4
0rTV5WefWd1J3OwIheTzxM,"6LuN9FCkKOj5PcnpouEgny,6nS5roXSAGhTGr34W6n7Et","Talk","Talk","Khalid,Disclosure",2019-02-07,197487,72,spotify:user:,2019-12-03T07:08:09Z,"pop,pop r&b,house,uk dance",0.9,0.4,0,-8.443,1,0.124,0.0501,0,0.0876,0.338,136.001,4
2vjKei86vFPZBodhXEqEmX,"36Na2YYP8im6qQJBZu2fsa,09GJU4jF4zhNfN72mTyMCi","Unz Unz","Unz Unz","Specktors,Nonsens",2019-04-12,175316,51,spotify:user:,2019-12-03T07:08:09Z,"dakke dak,danish hip hop,danish pop,danish electronic,electro house,gaming edm",0.898,0.663,6,-6.455,0,0.0557,0.0291,0.0000177,0.081,0.928,124.016,4
2PULF2IhwRZg7Qpx3x4lHg,"2GmsPqiejcB4bPdxJpkCh6","Finde Tilbage","Finde Tilbage","Citybois",2019-06-07,186733,0,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.785,0.67,9,-4.928,0,0.063,0.0698,0,0.164,0.491,100.024,4
5EGO6sCOZuracSGyAPvu3F,"4nXezpatStChCEWVvYLjd5,2GmsPqiejcB4bPdxJpkCh6","Hyg Hver Dag (feat. Citybois)","1991","TopGunn,Citybois",2019-04-26,151251,44,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.861,0.447,10,-8.351,0,0.11,0.0108,0,0.113,0.494,102.04,4
7FXfrOsoBv8AU9E7hWRTbH,"4nXezpatStChCEWVvYLjd5,1IWMpdsWQeTckTQSGVNj8N","Detaljen (feat. Fouli)","1991","TopGunn,Fouli",2019-04-26,174734,46,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.798,0.612,5,-7.072,0,0.262,0.0705,0,0.127,0.792,162.015,4
0d2iYfpKoM0QCKvcLCkBao,"5CiGnKThu5ctn9pBxv7DGa,26VFTg2z8YR0cCuwLzESi2,6LuN9FCkKOj5PcnpouEgny","Eastside (with Halsey & Khalid)","Eastside (with Halsey & Khalid)","benny blanco,Halsey,Khalid",2018-07-12,173799,78,spotify:user:,2019-12-03T07:08:09Z,"electropop,pop,pop rap,dance pop,etherpop,indie poptimism,pop r&b",0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,4
0t3ZvGKlmYmVsDzBJAXK8C,"246dkjvS1zLTtiykXe5h60,50co4Is1HCEo8bhOyUWKpn","Goodbyes (feat. Young Thug)","Hollywood's Bleeding","Post Malone,Young Thug",2019-09-06,174853,80,spotify:user:,2019-12-03T07:08:09Z,"dfw rap,melodic rap,rap,atl hip hop,atl trap,gangster rap,hip hop,trap",0.548,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.068,4
6LsAAHotRLMOHfCsSfYCsz,"7n2wHs1TKAczGzO7Dd2rGr","If I Can't Have You","If I Can't Have You","Shawn Mendes",2019-05-03,190800,76,spotify:user:,2019-12-03T07:08:09Z,"canadian pop,dance pop,pop,viral pop",0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,4
7Gh29sTql3Yln7gzOB6QZG,"7wrulS1dfanckBnoxxEuS6","24/7","24/7","Scarlet Pleasure",2019-04-12,169539,48,spotify:user:,2019-12-03T07:08:09Z,"danish pop",0.836,0.553,10,-5.566,0,0.0629,0.256,0,0.0764,0.675,126.051,4
0F7FA14euOIX8KcbEturGH,"7jVv8c5Fj3E9VhNjxT4snq","Old Town Road","7 EP","Lil Nas X",2019-06-21,113000,78,spotify:user:,2019-12-03T07:08:09Z,"lgbtq+ hip hop,pop",0.907,0.53,1,-6.112,1,0.127,0.0578,0.00000223,0.101,0.507,135.998,4
7j8K8PE1tO2TvhY15E8ZcD,"3W7YeaPmcpi1UFutTF49kx,03WNJB1zKyqW8DimkHP4Bg,2KbikmQKGiUPR2ARs1h0sq","Oui","Oui","Sivas,NODE,Gilli",2018-05-30,188272,54,spotify:user:,2019-12-03T07:08:09Z,"danish hip hop,danish pop",0.837,0.802,4,-6.507,0,0.188,0.0244,0.00874,0.307,0.453,127.008,4
5itOtNx0WxtJmi1TQ3RuRd,"7CajNmpbOovFoOoasH2HaY,4f9iBmdUOhQWeP7dcAn1pf","Giant (with Rag'n'Bone Man)","Giant (with Rag'n'Bone Man)","Calvin Harris,Rag'n'Bone Man",2019-01-11,229184,76,spotify:user:,2019-12-03T07:08:09Z,"dance pop,edm,electro house,house,pop,pop dance,pop rap,progressive house,uk dance,neo soul",0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4
543bCW2ruMPmxUBWirQ3MR,"6eUKZXaKkcviH0Ku9w2n3V,1anyVhU62p31KFi8MEzkbf,21WS9wngs9AqFckK7yYJPM","Cross Me (feat. Chance the Rapper & PnB Rock)","Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran,Chance the Rapper,PnB Rock",2019-05-24,206186,68,spotify:user:,2019-12-03T07:08:09Z,"pop,uk pop,chicago rap,conscious hip hop,hip hop,pop rap,rap,melodic rap,trap,vapor trap",0.746,0.787,4,-6.373,1,0.12,0.214,0,0.0669,0.607,95.005,4
7K7MUBCnzgBAvMVW2RTWNs,"6t1gpxYbY8OlLA7D2RiikQ,5uEeqYFuIChoWKy34jp8xE","Body (feat. brando)","Body (feat. brando)","Loud Luxury,Brando",2017-10-27,163216,0,spotify:user:,2019-12-03T07:08:09Z,"dance pop,edm,electro house,pop,pop dance,tropical house",0.752,0.764,1,-4.399,1,0.038,0.0476,0.0000944,0.0543,0.582,121.958,4
02itaCXOdC54J0ISjqqFAp,"6cEuCEZu7PAE9ZSzLLc2oQ,5wTdspmxzb8V4ZjvDodpBo","All Around The World (La La La)","All Around The World (La La La)","R3HAB,A Touch Of Class",2019-04-05,147840,76,spotify:user:,2019-12-03T07:08:09Z,"dance pop,dutch house,edm,electro house,pop,pop dance,progressive electro house,slap house,tropical house,bubblegum dance,europop",0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,4
1rqqCSm0Qe4I9rUvWncaom,"20JZFwl6HVl6yg8a4H3ZqK","High Hopes","Pray for the Wicked","Panic! At The Disco",2018-06-22,190946,83,spotify:user:,2019-12-03T07:08:09Z,"modern rock,rock",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
