Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7FDHI71Z3IInsEKuUn7Df8,"00FQb4jTyendYWaN8pK0wa","Video Games","Born To Die (Deluxe Version)","Lana Del Rey",2012-01-01,281946,58,spotify:user:,2020-06-22T07:55:42Z,"art pop,pop",0.39,0.255,6,-9.676,0,0.0299,0.806,0.00000114,0.0887,0.179,122.056,4
2iUmqdfGZcHIhS3b9E9EWq,"0RpddSzUHfncUWNJXKOsjy","Everybody Talks","Picture Show","Neon Trees",2012-01-01,177280,83,spotify:user:,2020-06-22T07:55:42Z,"modern alternative rock,modern rock,pop,pop rock,post-teen pop,rock",0.471,0.924,8,-3.906,1,0.0586,0.00301,0,0.313,0.725,154.961,4
7DfFc7a6Rwfi3YQMRbDMau,"2h93pZq0e7k5yf4dywlkpM","Thinkin Bout You","channel ORANGE","Frank Ocean",2012-07-10,200746,75,spotify:user:,2020-06-22T07:55:42Z,"alternative r&b,hip hop,lgbtq+ hip hop,neo soul,pop",0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
4lAdOkj9Pj1952EYIKZmxg,"6LqNN22kT3074XbTVUrhzX","C'Mon","Warrior (Deluxe Version)","Kesha",2012-11-30,214333,4,spotify:user:,2020-06-22T07:55:42Z,"dance pop,electropop,pop,post-teen pop",0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,4
3qX1dqmDdmMvvfMVfsx4Bh,"2YZyLoL8N0Wb9xBt1NhZWg,4XqfpACObRB5AsBcUYjL8X","m.A.A.d city","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar,MC Eiht",2012-10-22,350120,68,spotify:user:,2020-06-22T07:55:42Z,"conscious hip hop,hip hop,rap,west coast rap,g funk,gangster rap",0.487,0.729,2,-6.815,1,0.271,0.0538,0.00000407,0.44,0.217,91.048,4
5InWRmnfgjVwQWoXHNBATu,"4m4SfDVbF5wxrwEjDKgi4k","Want U Back","Sticks & Stones","Cher Lloyd",2011-11-07,214013,71,spotify:user:,2020-06-22T07:55:42Z,"dance pop,electropop,pop,post-teen pop,social media pop,talent show,viral pop",0.696,0.893,9,-2.963,1,0.076,0.0662,0,0.473,0.573,97.954,4
5kcE7pp02ezLZaUbbMv3Iq,"0hCNtLu0JehylgoiP8L4Gh","Pound The Alarm","Pink Friday ... Roman Reloaded (Deluxe)","Nicki Minaj",2012-01-01,205640,66,spotify:user:,2020-06-22T07:55:42Z,"dance pop,hip pop,pop,pop rap,queens hip hop",0.728,0.858,9,-3.686,1,0.0609,0.0403,0.00000409,0.0241,0.591,125.055,4
3oL3XRtkP1WVbMxf7dtTdu,"6jJ0s89eD6GaHleKKya26X","The One That Got Away","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227333,77,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop,post-teen pop",0.687,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.864,133.962,4
7yFMhCJOsH7khgpdnyrZAZ,"00FQb4jTyendYWaN8pK0wa","Ride","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,289080,68,spotify:user:,2020-06-22T07:55:42Z,"art pop,pop",0.373,0.686,0,-5.52,1,0.034,0.128,0.00000196,0.383,0.189,93.763,4
3tyPOhuVnt5zd5kGfxbCyL,"5pKCCKE2ajJHZ9KAiaK11H","Where Have You Been","Talk That Talk","Rihanna",2011-11-19,242680,73,spotify:user:,2020-06-22T07:55:42Z,"barbadian pop,dance pop,pop,pop rap,urban contemporary",0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,4
7EQGXaVSyEDsCWKmUcfpLk,"6LqNN22kT3074XbTVUrhzX","Die Young","Warrior (Expanded Edition)","Kesha",2012-11-30,211920,81,spotify:user:,2020-06-25T07:34:57Z,"dance pop,electropop,pop,post-teen pop",0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,4
78JKJfKsqgeBDBF58gv1SF,"5IcR3N7QB1j6KBL8eImZ8m,13ubrt8QOOCPljQ2FL1Kca","Hands on the Wheel (feat. Asap Rocky)","Habits & Contradictions","ScHoolboy Q,A$AP Rocky",2012-01-14,197131,64,spotify:user:,2020-06-22T07:55:42Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,east coast hip hop",0.646,0.784,1,-7.471,0,0.108,0.0166,0,0.0721,0.179,127.839,4
51ODNNDZm21HU7wI7cccRr,"6nS5roXSAGhTGr34W6n7Et,2wY79sveU1sp5g7SokKOiI","Latch","Settle (Special Edition)","Disclosure,Sam Smith",2013-06-03,255631,76,spotify:user:,2020-06-22T07:55:42Z,"house,pop,tropical house,uk dance,dance pop,uk pop",0.503,0.727,1,-5.456,1,0.167,0.0159,0.0000945,0.0895,0.521,121.985,4
4QCVvLRNP45j83odN8Gzml,"7Ip2u3e5Nv6fFb5xyIHxEE","In The Dark","The Night The Sun Came Up","DEV",2012-01-01,226226,56,spotify:user:,2020-06-22T07:55:42Z,"dance pop,electropop",0.736,0.824,8,-4.231,1,0.0672,0.00358,0.000921,0.329,0.443,124.954,4
2wMby9pciuGUIP8q7y4Yn6,"00FQb4jTyendYWaN8pK0wa","Born To Die","Born To Die (Deluxe Version)","Lana Del Rey",2012-01-01,286253,56,spotify:user:,2020-06-22T07:55:42Z,"art pop,pop",0.18,0.636,4,-6.591,0,0.0439,0.209,0.000133,0.217,0.39,75.223,3
0KZ1PXIYKiG2ikzlfHulCT,"7gjAu1qr5C2grXeQFFOGeh","Take a Walk","Take a Walk","Passion Pit",2012-05-14,263120,21,spotify:user:,2020-06-22T07:55:42Z,"alternative dance,indie pop,indie rock,indietronica,modern rock,pop rock,shimmer pop",0.569,0.764,11,-5.469,1,0.0366,0.0328,0,0.293,0.425,101.028,4
1gihuPhrLraKYrJMAEONyc,"7CajNmpbOovFoOoasH2HaY","Feel So Close - Radio Edit","18 Months","Calvin Harris",2012-10-29,206413,81,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,electro house,house,pop,pop dance,pop rap,progressive house,uk dance",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
1nZzRJbFvCEct3uzu04ZoL,"6jJ0s89eD6GaHleKKya26X","Part Of Me","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,216160,76,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop,post-teen pop",0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.769,130.028,4
5NlFXQ0si6U87gXs6hq81B,"2HcwFjNelS49kFbfvMxQYw","Candy","Take The Crown (Deluxe Edition)","Robbie Williams",2012-11-05,201053,71,spotify:user:,2020-06-22T07:55:42Z,"dance pop,dance rock,europop",0.715,0.791,10,-6.63,1,0.0414,0.0368,0,0.0694,0.879,116.043,4
2EBCVPNAG46nbgs6jXPGvv,"0hCNtLu0JehylgoiP8L4Gh","Starships","Pink Friday: Roman Reloaded The Re-Up (Explicit Version)","Nicki Minaj",2012-01-01,210626,78,spotify:user:,2020-06-22T07:55:42Z,"dance pop,hip pop,pop,pop rap,queens hip hop",0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,4
4qikXelSRKvoCqFcHLB2H2,"5K4W6rqBFWDnAN6FQUkS6x,0c173mlxpT3dSFRgMO8XPh,0ONHkAv9pCAFxb0zJwDNTy,17lzZA2AlOHwCwFALHttmp","Mercy","Mercy","Kanye West,Big Sean,Pusha T,2 Chainz",2012-01-01,329320,75,spotify:user:,2020-06-22T07:55:42Z,"chicago rap,rap,detroit hip hop,hip hop,pop,pop rap,southern hip hop,trap,alternative hip hop,gangster rap,underground hip hop,virginia hip hop,atl hip hop",0.563,0.496,6,-9.381,0,0.406,0.0685,0.000058,0.173,0.426,139.993,4
124NFj84ppZ5pAxTuVQYCQ,"3TVXtAsR1Inumwj472S9r4,5pKCCKE2ajJHZ9KAiaK11H","Take Care","Take Care (Deluxe)","Drake,Rihanna",2011-11-15,277386,77,spotify:user:,2020-06-22T07:55:42Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,barbadian pop,dance pop,pop,pop rap,urban contemporary",0.629,0.515,0,-10.358,0,0.265,0.0267,0.0000122,0.0888,0.299,121.845,4
2L7rZWg9RLxIwnysmxm4xk,"1uNFoZAHBGtllmzznpCI3s","Boyfriend","Believe (Deluxe Edition)","Justin Bieber",2012-06-15,171333,66,spotify:user:,2020-06-22T07:55:42Z,"canadian pop,pop",0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,4
4Li2WHPkuyCdtmokzW2007,"3nFkdlSjzX9mRTtwJOzDYB,5K4W6rqBFWDnAN6FQUkS6x","Ni**as In Paris","Watch The Throne (Deluxe)","JAY-Z,Kanye West",2011-08-08,219333,84,spotify:user:,2020-06-22T07:55:42Z,"east coast hip hop,hip hop,rap,chicago rap",0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4
50yHVBbU6M4iIfqBI1bxWx,"4dpARuHxo51G3z768sgnrY","Rumour Has It","21","Adele",2011-01-19,223266,0,spotify:user:,2020-06-22T07:55:42Z,"british soul,pop,pop soul,uk pop",0.612,0.748,0,-5.014,1,0.0445,0.617,0,0.167,0.574,120.052,4
57yeWyaoeTt26p0dlEZukQ,"1moxjboGR7GNWYIMWsRjgG,7CajNmpbOovFoOoasH2HaY","Spectrum (Say My Name) - Calvin Harris Remix","Ceremonials","Florence + The Machine,Calvin Harris",2011,218190,69,spotify:user:,2020-06-22T07:55:42Z,"baroque pop,pop,uk alternative pop,dance pop,edm,electro house,house,pop dance,pop rap,progressive house,uk dance",0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,4
0VwNdo84DaVYLIkbVO86ND,"06HL4z0CvFAxyc27GXpf02","We Are Never Ever Getting Back Together","Red (Big Machine Radio Release Special)","Taylor Swift",2012-10-22,193146,78,spotify:user:,2020-06-22T07:55:42Z,"pop",0.628,0.676,7,-5.911,1,0.0916,0.00957,0.0000265,0.121,0.75,85.984,4
5hJFhO9dvhJoDvUZZ9iWSw,"360IAlyVv4PCEVjgyMZrxK","Adorn","Kaleidoscope Dream (Deluxe Version)","Miguel",2012,193146,67,spotify:user:,2020-06-22T07:55:42Z,"dance pop,hip hop,pop,r&b,urban contemporary",0.625,0.576,11,-5.693,0,0.175,0.0543,0.0000407,0.187,0.235,179.063,4
6aGjEZ7kq3YXgD0EDt80O5,"4AK6F7OLvEQ5QYCBNiQWHq","Live While We're Young","Take Me Home: Yearbook Edition","One Direction",2012-11-09,200186,1,spotify:user:,2020-06-22T07:55:42Z,"boy band,pop,post-teen pop,talent show",0.658,0.837,2,-2.063,1,0.0543,0.0629,0,0.0969,0.936,126.015,4
3e0yTP5trHBBVvV32jwXqF,"6DIS6PRrLS3wbnZsf7vYic","Anna Sun","Walk The Moon","WALK THE MOON",2012-06-19,321280,66,spotify:user:,2021-08-10T04:27:24Z,"dance pop,dance rock,indie poptimism,modern alternative rock,modern rock,pop rock,rock",0.472,0.844,10,-6.578,1,0.054,0.00173,0,0.24,0.34,140.034,4
4Kz4RdRCceaA9VgTqBhBfa,"3TVXtAsR1Inumwj472S9r4,55Aa2cqylxrFIXC767Z865","The Motto","Take Care (Deluxe)","Drake,Lil Wayne",2011-11-15,181573,76,spotify:user:,2020-06-22T07:55:42Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,new orleans rap,pop rap,trap",0.766,0.442,1,-8.558,1,0.356,0.000107,0.0000612,0.111,0.39,201.8,4
1zuKjpp4t7BS8JPKi6mkQr,"3iOvXCl6edW5Um0fXEBRXy","Angels","Coexist","The xx",2012-09-10,171653,1,spotify:user:,2020-06-22T07:55:42Z,"downtempo,dream pop,indietronica",0.424,0.157,9,-18.141,1,0.0428,0.95,0.0593,0.101,0.342,91.537,4
4IdCX8mGmi8kJD5az6HqRL,"5fahUm8t5c0GIdeTq0ZaG8","Million Voices - Radio Edit","Million Voices","Otto Knows",2012-01-01,192866,0,spotify:user:,2020-06-22T07:55:42Z,"edm,electro house,pop dance,progressive electro house,tropical house",0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,4
13b3kZAjZGltp76ed4u1m3,"2AsusXITU8P25dlRNhcAbG,6hk7Yq1DU9QcCCrz9uc0Ti","Somebody That I Used To Know","Somebody That I Used To Know","Gotye,Kimbra",2011-01-01,244884,60,spotify:user:,2020-06-22T07:55:42Z,"australian pop,bergen indie,electropop,nz pop",0.863,0.527,0,-6.896,1,0.0358,0.607,0.000168,0.107,0.674,129.054,4
3lKZf71jeNi14udIFPJ29V,"06HL4z0CvFAxyc27GXpf02","I Knew You Were Trouble.","Red (Deluxe Edition)","Taylor Swift",2012-10-22,219720,63,spotify:user:,2020-06-22T07:55:42Z,"pop",0.622,0.469,3,-6.798,0,0.0363,0.00454,0.00000225,0.0335,0.679,77.019,4
4urcG6Nfubqsuqy3juMjBi,"4M0DLz8te9Q1lNIXBBwvfG","Brokenhearted","Hello","Karmin",2012-05-07,227146,66,spotify:user:,2020-06-22T07:55:42Z,"dance pop,electropop,post-teen pop,viral pop",0.765,0.765,1,-2.732,0,0.0585,0.00765,0.00000382,0.0527,0.886,120.001,4
27ilMN1oiW9849fReEYgOj,"1VBflYyxBhnDc9uVib98rw,25uiPmTg16RbhZWAqwLBy5","I Love It","Icona Pop","Icona Pop,Charli XCX",2012-01-01,156773,54,spotify:user:,2020-06-22T07:55:42Z,"candy pop,dance pop,edm,electropop,metropopolis,pop,pop dance,swedish electropop,swedish synthpop,art pop,post-teen pop,uk pop",0.71,0.901,1,-2.686,1,0.0296,0.00828,0.0000134,0.172,0.86,125.953,4
1kPpge9JDLpcj15qgrPbYX,"07QEuhtrNmmZ0zEcqE9SF6,6sFIWsNpZYqfjUpaCgueju","Good Time","The Midsummer Station","Owl City,Carly Rae Jepsen",2012-01-01,205933,80,spotify:user:,2020-06-22T07:55:42Z,"indietronica,modern rock,pop,pop rock,post-teen pop,canadian pop,dance pop,electropop,indie poptimism",0.56,0.872,3,-4.269,1,0.14,0.0239,0.00000698,0.371,0.682,126.05,4
0bLPAuVTardAaPBcoQOQJG,"1vCWHaC5f2uS3yhpwWbIA6","Silhouettes - Original Radio Edit","Silhouettes","Avicii",2012-04-27,211880,56,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,pop,pop dance",0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,4
6T27IN7Ai94BeDv6PPCmoC,"1Cs0zKBU1kc0i8ypK3B9ai,0hCNtLu0JehylgoiP8L4Gh","Turn Me On (feat. Nicki Minaj)","Nothing but the Beat (Ultimate Edition)","David Guetta,Nicki Minaj",2012-12-07,199680,67,spotify:user:,2020-06-22T07:55:42Z,"big room,dance pop,edm,pop,pop dance,pop rap,hip pop,queens hip hop",0.704,0.793,8,-2.266,1,0.0591,0.0488,0,0.575,0.412,127.96,4
3bfqkspKABT4pPicm6wC9F,"4IJczjB0fJ04gs4uvP0Fli,2TnJ7VOpGzjtKUn0ObpEYe","Ass Back Home (feat. Neon Hitch)","The Papercut Chronicles II","Gym Class Heroes,Neon Hitch",2011-11-11,222213,64,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop rap,electropop",0.716,0.838,10,-4.289,1,0.0513,0.134,0,0.148,0.646,130.034,4
4cluDES4hQEUhmXj6TXkSo,"4AK6F7OLvEQ5QYCBNiQWHq","What Makes You Beautiful","Up All Night","One Direction",2012-05-25,199986,85,spotify:user:,2020-06-22T07:55:42Z,"boy band,pop,post-teen pop,talent show",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
3w3y8KPTfNeOKPiqUTakBh,"0du5cEVh5yTK9QJze8zA0C","Locked out of Heaven","Unorthodox Jukebox","Bruno Mars",2012-12-07,233478,88,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop",0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,4
21nFIDqoD1L7ELsprVSzOR,"5LHRHt1k9lMyONurDHEdrp","Rack City","Careless World: Rise Of The Last King","Tyga",2012-01-01,203200,64,spotify:user:,2020-06-22T07:55:42Z,"dance pop,hip hop,pop rap,rap,southern hip hop,trap",0.929,0.339,1,-10.881,1,0.371,0.0373,0.0000196,0.187,0.273,98.986,4
4k80K0b6KZ2QjAYkXON7q6,"1KCSPY1glIKqW2TotWuXOR","Blow Me (One Last Kiss)","The Truth About Love","P!nk",2012-09-18,255586,69,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop",0.597,0.919,7,-2.954,1,0.0439,0.000145,0,0.282,0.729,113.991,4
2SSYLcSiT7oImgsS8cPyQu,"6r20qOqY7qDWI0PPTxVMlC,5CCwRZC6euC8Odo6y9X8jr","Hot Right Now (feat. RITA ORA) - Radio Edit","Nextlevelism","DJ Fresh,Rita Ora",2012-09-28,182333,61,spotify:user:,2020-06-22T07:55:42Z,"dancefloor dnb,drum and bass,house,pop dance,tropical house,uk dance,dance pop,edm,electropop,pop,pop rap,post-teen pop,uk pop",0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.224,0.476,175.017,4
2fQxE0jVrjNMT9oJAXtSJR,"2gsggkzM5R49q6jpPvazou","Domino","Who You Are (Platinum Edition)","Jessie J",2011-01-01,231840,78,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop,pop rap,post-teen pop",0.758,0.557,7,-4.568,1,0.034,0.0117,0,0.0418,0.781,126.986,4
5aTsxlQlq0vIedDWZoqMWN,"0X2BH1fck6amBIoJhDVmmJ","Lights - Single Version","Bright Lights (Lights Re-pack / Bonus Version)","Ellie Goulding",2010-01-01,210853,65,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,electropop,indietronica,metropopolis,pop,uk pop",0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,4
0M3HkE321xpCbCYqVKzr1q,"0du5cEVh5yTK9QJze8zA0C","It Will Rain","It Will Rain","Bruno Mars",2011-09-28,257720,77,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop",0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,4
4HXOBjwv2RnLpGG4xWOO6N,"4gzpq5DPGxSnKTe4SA8HAU,5pKCCKE2ajJHZ9KAiaK11H","Princess of China","Mylo Xyloto","Coldplay,Rihanna",2011-10-24,239215,68,spotify:user:,2020-06-22T07:55:42Z,"permanent wave,pop,barbadian pop,dance pop,pop rap,urban contemporary",0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,4
0pwYLVXVknPSGUQb39cePC,"1uNFoZAHBGtllmzznpCI3s,0c173mlxpT3dSFRgMO8XPh","As Long As You Love Me","Believe (Deluxe Edition)","Justin Bieber,Big Sean",2012-06-15,229466,70,spotify:user:,2020-06-22T07:55:42Z,"canadian pop,pop,detroit hip hop,hip hop,pop rap,rap,southern hip hop,trap",0.571,0.873,0,-3.382,0,0.1,0.0811,0,0.361,0.613,139.691,4
1dsndFSRXSoQFLjSJ6uPpG,"5CCwRZC6euC8Odo6y9X8jr","How We Do (Party)","ORA Deluxe","Rita Ora",2012-08-27,247026,51,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,electropop,pop,pop rap,post-teen pop,tropical house,uk pop",0.738,0.922,7,-3.94,1,0.0833,0.0034,0,0.0986,0.689,116.024,4
4jOtC832PyIXlCVPRElfQu,"3whuHq0yGx60atvA2RCVRW,0jnsk9HBra6NMjO2oANoPY","Troublemaker (feat. Flo Rida)","Right Place Right Time","Olly Murs,Flo Rida",2012-11-23,185586,0,spotify:user:,2020-06-22T07:55:42Z,"dance pop,europop,neo mellow,pop,pop dance,pop rock,post-teen pop,talent show,tropical house,uk pop,miami hip hop,pop rap",0.762,0.863,0,-3.689,0,0.0565,0.015,0,0.125,0.965,106.008,4
5pyVqlqThcxI7tPDjHIzPh,"23zg3TcAtWQy7J6upgbUnj","Climax","Looking 4 Myself (Expanded Edition)","Usher",2012-06-12,232906,63,spotify:user:,2020-06-22T07:55:42Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.647,0.478,8,-8.837,1,0.0782,0.547,0.0000269,0.156,0.333,135.877,4
6VObnIkLVruX4UVyxWhlqm,"4dpARuHxo51G3z768sgnrY","Skyfall","Skyfall","Adele",2012-10-04,286480,79,spotify:user:,2020-06-22T07:55:42Z,"british soul,pop,pop soul,uk pop",0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4
3sP3c86WFjOzHHnbhhZcLA,"6S2OmqARrzebs0tKUEyXyp","Give Your Heart a Break","Unbroken","Demi Lovato",2011-01-01,205346,75,spotify:user:,2020-06-22T07:55:42Z,"dance pop,pop,post-teen pop",0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,4
6Sl4vxgAjIY8pVTa5idAx1,"7Ln80lUS6He07XvHI8qqHH","R U Mine?","R U Mine?","Arctic Monkeys",2012-02-27,200187,0,spotify:user:,2020-06-22T07:55:42Z,"garage rock,permanent wave,rock,sheffield indie",0.52,0.785,6,-4.765,0,0.0329,0.0468,0,0.698,0.679,96.996,4
3blFBTA04qxh7lKisJybdv,"5CCwRZC6euC8Odo6y9X8jr,0Tob4H0FLtEONHU1MjpUEp","R.I.P. (feat. Tinie Tempah)","ORA Deluxe","Rita Ora,Tinie Tempah",2012-08-27,228026,49,spotify:user:,2020-06-22T07:55:42Z,"dance pop,edm,electropop,pop,pop rap,post-teen pop,tropical house,uk pop,grime,house,pop dance",0.603,0.831,11,-3.443,0,0.0479,0.027,0,0.652,0.358,72.022,4
5HQVUIKwCEXpe7JIHyY734,"7hJcb9fa4alzcOq3EaNPoG,137W8MRPWKqSmrBGDBFSop,0du5cEVh5yTK9QJze8zA0C","Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg,Wiz Khalifa,Bruno Mars",2011-10-11,207333,79,spotify:user:,2020-06-22T07:55:42Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,dance pop,pittsburgh rap,southern hip hop,trap,pop",0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
62zFEHfAYl5kdHYOivj4BC,"0TnOYISbd1XYRBk9myaseg,7bXgB6jMjp9ATFy66eO08Z","International Love (feat. Chris Brown)","Planet Pit (Deluxe Version)","Pitbull,Chris Brown",2011-06-17,227280,77,spotify:user:,2020-06-22T07:55:42Z,"dance pop,latin,miami hip hop,pop,pop rap,r&b,rap",0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,4
1XGmzt0PVuFgQYYnV2It7A,"04gDigrS5kc9YWfZHwBETP,137W8MRPWKqSmrBGDBFSop","Payphone","Overexposed Track By Track","Maroon 5,Wiz Khalifa",2012-01-01,231173,85,spotify:user:,2020-06-22T07:55:42Z,"pop,pop rock,dance pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,4
